,,全部門・職種,一部の部門・職種,無回答,ｎ
,今回調査（全体）,70.4,27.6,1.9,1284
業種別,情報・コンテンツ業,72.6,25.6,1.8,504
業種別,専門サービス業,75.7,21.8,2.5,440
業種別,技術サービス業,69.1,29.7,1.2,165
業種別,事業サービス業,53,45,2,151
特定10業種別,ソフトウェア業,72.3,26.6,1.2,256
特定10業種別,インターネット附随サービス業,82.2,15.6,2.2,45
特定10業種別,映像情報制作・配給業,77.8,22.2,0,45
特定10業種別,出版業,62.5,34.4,3.1,32
特定10業種別,税理士事務所,71.8,25.6,2.6,78
特定10業種別,デザイン業,66.7,23.3,10,60
特定10業種別,経営コンサルタント業,84.5,14.7,0.8,129
特定10業種別,建築設計業,71.6,27.5,1,102
特定10業種別,自動車整備業,0,100,0,2
特定10業種別,建物サービス業,42.9,57.1,0,14
従業者規模別,2人,78.3,19.5,2.2,226
従業者規模別,3～5人,73.4,25.2,1.5,274
従業者規模別,6～9人,64,34.6,1.5,136
従業者規模別,10～29人,58.6,41.4,0,210
従業者規模別,30人以上,44.8,54.5,0.7,143
年間売上高増減別（３年前）,大幅(10％以上)増加,74.8,23.9,1.2,163
年間売上高増減別（３年前）,やや(10％未満)増加,70.9,28.5,0.7,151
年間売上高増減別（３年前）,ほぼ(±５％未満)横ばい,69.3,29.1,1.5,326
年間売上高増減別（３年前）,やや(10％未満)減少,65,30.8,4.2,143
年間売上高増減別（３年前）,大幅(10％以上)減少,67.5,30.1,2.3,428
売上高経常利益率別,黒字,68,30.4,1.6,809
売上高経常利益率別,赤字,75.4,23,1.7,357
経常損益の変化別（３年前）,増益,67.6,30.8,1.7,299
経常損益の変化別（３年前）,横ばい,69.3,28.9,1.8,381
経常損益の変化別（３年前）,減益,69.9,28,2.1,515
代表者の年齢別,40歳未満,81.8,16.4,1.8,55
代表者の年齢別,40歳代,79.7,18.5,1.7,232
代表者の年齢別,50歳代,69.6,29.1,1.3,375
代表者の年齢別,60歳代,67.2,31.1,1.7,405
代表者の年齢別,70歳以上,63.7,32.4,3.9,204
業種別,専門ν交番,131237,東京都,江戸川区,東小岩２丁目,2018-08-03,13,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,一里塚交番,131237,東京都,江戸川区,東小岩３丁目,2018-05-10,01,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小岩,南小岩交番,131237,東京都,江戸川区,東小岩１丁目,2018-11-14,15,その他,施錠せず,なし
窃盗,車上ねらい,小岩,南小岩交番,131237,東京都,江戸川区,南小岩３丁目,2018-09-27,16,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,南小岩交番,131237,東京都,江戸川区,北篠崎２丁目,2018-11-09,22,その他,施錠せず,あり
窃盗,車上ねらい,小岩,二枚橋交番,131237,東京都,江戸川区,南小岩７丁目,2018-05-19,19,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,本一色１丁目,2018-01-04,10,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,本一色１丁目,2018-01-10,13,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,本一色１丁目,2018-05-17,12,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,本一色１丁目,2018-12-24,16,その他,施錠せず,なし
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,本一色３丁目,2018-08-21,23,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,松本２丁目,2018-03-04,18,その他,施錠せず,なし
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,松本２丁目,2018-06-15,20,その他,施錠せず,なし
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,西小岩１丁目,2018-12-12,15,道路上,施錠せず,あり
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩５丁目,2018-10-01,07,その他,施錠せず,なし
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩６丁目,2018-01-04,18,道路上,施錠せず,なし
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩６丁目,2018-06-17,11,道路上,施錠せず,あり
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩７丁目,2018-12-12,15,道路上,施錠せず,なし
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩７丁目,2018-12-21,08,道路上,施錠せず,あり
窃盗,車上ねらい,小岩,西小岩交番,131237,東京都,江戸川区,西小岩１丁目,2018-07-01,19,道路上,施錠せず,あり
窃盗,車上ねらい,小岩,西小岩交番,131237,東京都,江戸川区,西小岩２丁目,2018-09-28,09,道路上,施錠せず,あり
窃盗,車上ねらい,小岩,西小岩交番,131237,東京都,江戸川区,西小岩３丁目,2018-09-04,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,北小岩二丁目交番,131237,東京都,江戸川区,北小岩２丁目,2018-03-27,15,道路上,施錠せず,あり
窃盗,車上ねらい,小岩,北小岩二丁目交番,131237,東京都,江戸川区,西小岩１丁目,2018-02-10,20,その他,施錠せず,あり
窃盗,車上ねらい,小岩,北小岩二丁目交番,131237,東京都,江戸川区,西小岩４丁目,2018-10-28,02,道路上,施錠せず,なし
窃盗,車上ねらい,小岩,北小岩二丁目交番,131237,東京都,江戸川区,南小岩８丁目,2018-09-17,09,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,小岩,北小岩二丁目交番,131237,東京都,江戸川区,南小岩８丁目,2018-10-04,21,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,北小岩二丁目交番,131237,東京都,江戸川区,南小岩８丁目,2018-11-20,21,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,京成小岩駅前交番,131237,東京都,江戸川区,北小岩５丁目,2018-08-23,02,道路上,施錠せず,なし
窃盗,車上ねらい,小岩,京成小岩駅前交番,131237,東京都,江戸川区,西小岩３丁目,2018-07-08,13,駐車（輪）場,施錠せず,なし
