5-(8)　　神津島港,,,,,
,,,,,
④　海上出入貨物,,,,,単位： トン
品　　　種　　　等,,コード,総　　数,移出,移入
総　　　　　　　数,,,"63,617","6,768","56,849"
【一般】,,,"62,837","6,453","56,384"
(1)　農水産品,,,"2,305","1,451",854
　　　　麦,,11,2,‐,2
　　　　米,,21,9,‐,9
　　　　とうもろこし,,22,‐,‐,‐
　　　　豆類,,23,2,‐,2
　　　　その他雑穀,,24,‐,‐,‐
　　　　野菜・果物,,31,297,13,284
　　　　綿花,,41,‐,‐,‐
　　　　その他農産品,,51,3,3,‐
　　　　羊毛,,61,‐,‐,‐
　　　　その他畜産品,,71,51,1,50
         水産品,,81,"1,941","1,434",507
(2)　林産品,,,99,26,73
　　　　原木,,91,‐,‐,‐
　　　　製材,,92,56,‐,56
　　　　樹脂類,,101,‐,‐,‐
　　　　木材チップ,,111,‐,‐,‐
　　　　その他林産品,,112,43,26,17
　　　　薪炭,,121,‐,‐,‐
(3)　鉱産品,,,"41,315",60,"41,255"
　　　　石炭,,131,‐,‐,‐
　　　　鉄鉱石,,141,‐,‐,‐
　　　　金属鉱,,151,"34,103",‐,"34,103"
　　　　砂利・砂,,161,62,60,2
　　　　石材,,162,"7,150",‐,"7,150"
　　　　原油,,171,‐,‐,‐
　　　　りん鉱石,,181,‐,‐,‐
　　　　石灰石,,191,‐,‐,‐
　　　　原塩,,201,‐,‐,‐
　　　　非金属鉱物,,211,‐,‐,‐
(4)  金属機械工業品,,,"4,911","1,779","3,132"
　　　　鉄鋼,,221,‐,‐,‐
　　　　鋼材,,222,"1,631",410,"1,221"
　　　　非鉄金属,,231,‐,‐,‐
　　　　金属製品,,241,533,223,310
　　　　鉄道車両,,251,‐,‐,‐
　　　　完成自動車,,252,"1,580",680,900
　　　　その他輸送用車両,,253,18,‐,18
　　　　二輪自動車,,254,77,16,61
　　　　自動車部品,,255,‐,‐,‐
　　　　その他輸送機械,,256,106,10,96
　　　　産業機械,,261,905,382,523
　　　　電気機械,,262,‐,‐,‐
　　　　測量・光学・医療用機械,,263,2,1,1
　　　　事務用機器,,264,1,‐,1
　　　　その他機械,,265,58,57,1
(5)　化学工業品,,,"7,387",75,"7,312"
　　　　陶磁器,,271,‐,‐,‐
　　　　セメント,,281,"1,771",‐,"1,771"
　　　　ガラス類,,291,81,75,6
　　　　窯業品,,301,904,‐,904
　　　　重油,,311,"2,880",‐,"2,880"
　　　　揮発油,,320,‐,‐,‐
　　　　その他の石油,,321,486,‐,486
　　　　LNG（液化天然ガス）,,322,‐,‐,‐
　　　　LPG（液化石油ガス）,,323,47,‐,47
　　　　石油製品,,324,"1,173",‐,"1,173"
　　　　コークス,,331,‐,‐,‐
　　　　石炭製品,,341,‐,‐,‐
　　　　化学薬品,,351,25,‐,25
　　　　化学肥料,,361,‐,‐,‐
"　　　　染料・塗料・合成樹脂
  　　　その他化学工業品",,371,20,‐,20
(6)　軽工業品,,,485,36,449
　　　　紙、パルプ,,381,2,‐,2
　　　　糸及び紡績半製品,,391,‐,‐,‐
　　　　その他繊維工業品,,401,‐,‐,‐
　　　　砂糖,,411,‐,‐,‐
　　　　製造食品,,421,145,‐,145
　　　　飲料,,422,329,36,293
　　　　水,,423,1,‐,1
　　　　たばこ,,424,5,‐,5
　　　　その他食料工業品,,425,3,‐,3
(7)　雑工業品,,,442,3,439
　　　　がん具,,431,3,‐,3
　　  　衣服・身廻品・はきもの,,441,13,‐,13
"　       文房具・運動娯楽用品・
         楽器",,442,9,‐,9
　　　　家具装備品,,443,9,‐,9
　　　　その他日用品,,444,2,‐,2
　　　　ゴム製品,,451,12,‐,12
　　　　木製品,,461,390,‐,390
　　　　その他製造工業品,,471,4,3,1
(8)　特殊品,,,"5,621","2,936","2,685"
　　　　金属くず,,481,32,32,‐
　　　　再利用資材,,491,"1,080","1,080",‐
　　　　動植物性製造飼肥料,,501,70,‐,70
　　　　廃棄物,,511,550,550,‐
　　　　廃土砂,,512,‐,‐,‐
　　　　輸送用容器,,521,"1,772",640,"1,132"
　　　　取合せ品,,531,"2,117",634,"1,483"
(9)　分類不能のもの,,541,272,87,185
【自航】,,,780,315,465
【自航】,,,78,481"
内 航 船　　,-,-,8,"16,424",-,-,11,"28,798",-,-,6,"13,098",,47,"112,840",-,-,6,"12,426",-,-,5,"12,808",1,"2,125",35,"85,481"
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,1,"2,098",-,-,-,-,-,-,1,"2,098",-,-,-,-
３，０００トン以上　　,-,-,-,-,-,-,-,-,-,-,-,-,,12,"45,964",2,"7,451",1,"3,111",-,-,2,"7,980",-,-,7,"27,422"
内 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,10,"38,513",-,-,1,"3,111",-,-,2,"7,980",-,-,7,"27,422"
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,2,"7,451",2,"7,451",-,-,-,-,-,-,-,-,-,-
４，０００トン以上　　,-,-,-,-,205,"1,023,360",-,-,-,-,-,-,,21,"98,730",1,"4,812",-,-,-,-,-,-,-,-,20,"93,918"
内 航 船　　,-,-,-,-,205,"1,023,360",-,-,-,-,-,-,,20,"93,918",-,-,-,-,-,-,-,-,-,-,20,"93,918"
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,1,"4,812",1,"4,812",-,-,-,-,-,-,-,-,-,-
５，０００トン以上　　,-,-,-,-,110,"552,090",316,"1,795,196",-,-,-,-,,11,"62,856",-,-,-,-,-,-,2,"11,780",-,-,9,"51,076"
内 航 船　　,-,-,-,-,110,"552,090",316,"1,795,196",-,-,-,-,,11,"62,856",-,-,-,-,-,-,2,"11,780",-,-,9,"51,076"
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-
６，０００トン以上　　,-,-,-,-,-,-,-,-,-,-,-,-,,2,"12,370",-,-,-,-,-,-,2,"12,370",-,-,-,-
内 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,2,"12,370",-,-,-,-,-,-,2,"12,370",-,-,-,-
外 航 船　　,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-
７，０００トン以上　　,75,"556,466",-,-,-,-,-,-,-,-,-,-,,1,"7,500",1,"7,500",-,-,-,-,-,-,-,-,-,-
内 航 船　　,74,"549,464",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-
外 航 船　　,1,"7,002",-,-,-,-,-,-,-,-,-,-,,1,"7,500",1,"7,500",-,-,-,-,-,-,-,-,-,-
８，０００トン以上　　,22,"197,208",35,"280,525",-,-,-,-,-,-,-,-,,4,"33,698",-,-,-,-,-,-,-,-,-,-,4,"33,698"
内 航 船　　,-,-,35,"280,525",-,-,-,-,-,-,-,-,,4,"33,698",-,-,-,-,-,-,-,-,-,-,4,"33,698"
外 航 船　　,22,"197,208",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-
９，０００トン以上　　,74,"699,626",268,"2,641,748",-,-,1,"9,961",-,-,-,-,,1,"9,196",-,-,-,-,-,-,1,"9,196",-,-,-,-
内 航 船　　,1,"9,298",268,"2,641,748",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-
外 航 船　　,73,"690,328",-,-,-,-,1,"9,961",-,-,-,-,,1,"9,196",-,-,-,-,-,-,1,"9,196",-,-,-,-
１０，０００トン以上　　,6,"75,127","1,740","21,012,264",64,"706,240",-,-,349,"4,409,964",-,-,,8,"97,577",-,-,-,-,-,-,-,-,4,"49,223",4,"48,354"
内 航 船　　,-,-,"1,688","20,307,102",64,"706,240",-,-,349,"4,409,964",-,-,,8,"97,577",-,-,-,-,-,-,-,-,4,"49,223",4,"48,354"
外 航 船　　,6,"75,127",52,"705,162",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-
２０，０００トン以上　　,-,-,-,-,-,-,5,"122,268",-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-
