町丁目別人口・世帯数　平成３０年１１月１日現在,,,,
地区名称,男,女,合計,世帯
関戸１丁目,428,529,957,484
関戸２丁目,"1,289","1,344","2,633","1,412"
関戸３丁目,694,731,"1,425",710
関戸４丁目,"1,007","1,126","2,133","1,192"
関戸５丁目,731,735,"1,466",731
関戸６丁目,452,436,888,402
,"4,601","4,901","9,502","4,931"
,,,,
連光寺１丁目,"1,851","1,890","3,741","1,602"
連光寺２丁目,"1,231","1,233","2,464","1,008"
連光寺３丁目,863,852,"1,715",797
連光寺４丁目,290,268,558,267
連光寺５丁目,144,139,283,153
連光寺６丁目,432,353,785,381
,"4,811","4,735","9,546","4,208"
,,,,
貝取,630,563,"1,193",622
,630,563,"1,193",622
,,,,
乞田,"1,364","1,201","2,565","1,261"
,"1,364","1,201","2,565","1,261"
,,,,
和田,"4,670","4,474","9,144","4,048"
,"4,670","4,474","9,144","4,048"
,,,,
百草,435,426,861,423
,435,426,861,423
,,,,
落川,651,621,"1,272",571
,651,621,"1,272",571
,,,,
東寺方,879,797,"1,676",820
東寺方１丁目,527,551,"1,078",527
,"1,406","1,348","2,754","1,347"
,,,,
一ノ宮１丁目,"1,129",912,"2,041","1,324"
一ノ宮２丁目,756,743,"1,499",899
一ノ宮３丁目,432,459,891,503
一ノ宮４丁目,938,972,"1,910","1,010"
,"3,255","3,086","6,341","3,736"
,,,,
桜ヶ丘１丁目,951,"1,037","1,988",944
桜ヶ丘２丁目,619,717,"1,336",603
桜ヶ丘３丁目,599,646,"1,245",544
桜ヶ丘４丁目,733,822,"1,555",818
,"2,902","3,222","6,124","2,909"
,,,,
和田（百草団地）,638,720,"1,358",891
,638,720,"1,358",891
,,,,
聖ヶ丘１丁目,882,"1,013","1,895",862
聖ヶ丘２丁目,850,"1,005","1,855",849
聖ヶ丘３丁目,"1,083","1,075","2,158",937
聖ヶ丘４丁目,362,384,746,298
聖ヶ丘５丁目,57,46,103,33
,"3,234","3,523","6,757","2,979"
,,,,
馬引沢１丁目,894,832,"1,726",905
馬引沢２丁目,"1,259","1,134","2,393","1,225"
,"2,153","1,966","4,119","2,130"
,,,,
山王下１丁目,304,376,680,532
,304,376,680,532
,,,,
中沢１丁目,600,535,"1,135",618
中沢２丁目,907,"1,015","1,922",838
,"1,507","1,550","3,057","1,456"
,,,,
唐木田１丁目,"1,145","1,193","2,338","1,111"
唐木田２丁目,0,0,0,0
,"1,145","1,193","2,338","1,111"
,,,,
諏訪１丁目,"2,082","2,126","4,208","2,002"
諏訪２丁目,"1,779","1,977","3,756","1,652"
諏訪３丁目,562,553,"1,115",526
