年度,火葬件数_総数,火葬件数_12歳以上,火葬件数_12歳未満,火葬件数_死胎児,式場利用件数_第1式場通夜,式場利用件数_第1式場告別式,式場利用件数_第2式場通夜,式場利用件数_第2式場告別式,式場利用件数_第3式場通夜,式場利用件数_第3式場告別式,式場利用件数_第4式場通夜,式場利用件数_第4式場告別式,法要室利用件数_総数,法要室利用件数_法要室1(旧和室2),法要室利用件数_法要室2(旧和室1),法要室利用件数_法要室3(旧洋室),法要室利用件数_法要室4(旧法要室),霊安室利用件数_総数
1996,710,699,7,4,189,191,177,176,154,154,…,…,862,189,232,253,188,219
1997,1040,1024,7,9,279,283,278,279,249,250,…,…,1328,270,342,398,318,349
1998,1102,1084,9,9,280,283,288,291,267,268,…,…,1286,273,342,403,268,406
1999,1158,1145,6,7,305,316,295,298,284,284,…,…,1338,302,342,416,278,470
2000,1062,1047,4,11,271,280,291,293,262,264,…,…,1295,272,334,411,278,401
2001,1150,1128,7,15,293,298,282,290,254,258,…,…,1275,307,315,396,257,446
2002,1205,1193,3,9,292,293,289,295,279,279,…,…,1358,308,358,410,282,507
2003,1243,1228,3,12,283,295,286,294,271,277,…,…,1336,300,331,426,279,522
2004,1335,1311,7,17,288,293,282,290,276,278,…,…,1366,297,344,437,288,533
2005,1405,1383,7,15,291,297,285,296,282,284,…,…,1369,291,352,448,278,577
2006,1397,1378,5,14,292,295,280,292,274,276,35,36,1298,306,330,411,251,634
2007,1450,1428,6,16,288,298,286,297,281,282,68,69,1276,346,429,297,204,717
2008,1480,1463,1,16,283,285,272,275,235,235,253,259,1102,278,295,340,189,659
2009,1522,1502,4,16,267,270,266,270,238,239,246,256,1045,268,248,341,188,649
2010,1598,1579,6,13,277,284,264,271,224,228,258,272,1016,262,253,309,192,678
2011,1747,1727,5,15,286,288,276,280,246,247,263,288,1042,248,235,333,226,744
2012,1766,1736,8,22,278,282,273,282,232,241,262,284,953,233,223,301,196,706
2013,1792,1776,3,13,280,284,271,285,233,247,275,286,913,238,229,285,161,726
2014,1822,1798,3,21,281,286,254,278,206,215,276,297,748,186,177,236,149,641
2015,1819,1791,5,23,281,288,256,284,206,218,254,289,708,183,166,205,154,666
2016,1915,1889,6,20,285,290,254,288,216,236,268,300,617,147,169,194,107,699
2017,1942,1915,4,23,263,269,226,267,225,256,237,273,557,102,141,199,115,686
2018,1971,1945,4,22,273,289,229,297,217,246,250,302,493,106,112,174,101,699
2019,1948,1921,2,25,282,295,225,293,183,199,249,318,438,105,111,139,83,601
2020,2021,1996,4,21,249,267,179,277,130,184,242,303,151,33,40,38,40,563
2021,2141,2120,2,19,262,288,180,297,152,220,235,315,198,30,43,82,43,615
2022,2225,2203,2,20,275,298,154,305,176,255,242,322,253,39,48,91,75,630
2023,2186,2176,3,7,285,301,184,311,180,245,250,324,348,70,59,113,106,659
,202時点,総数_延長(メートル),総数_面積(平方メートル),国道_延長(メートル),国道_面積(平方メートル),都道_延長(メートル),都道_面積(平方メートル),市道_延長(メートル),市道_面積(平方メートル)
1968/4/1,306176,1307475,7059,122584,21427,168249,277690,1016642
1969/4/1,306486,1313122,7059,122584,21427,168249,278000,1022289
1970/4/1,313148,1346601,7059,122584,21427,168249,284662,1055768
1971/4/1,318990,1470975,7059,122584,23658,270379,288273,1078012
1972/4/1,321658,1489151,7059,122584,23658,275831,290941,1090736
1973/4/1,325455,1511953,7059,122584,23658,275831,294738,1113538
1974/4/1,335351,1709110,14294,306353,24320,280031,296737,1122726
1975/4/1,341279,1731320,13915,288809,24320,280614,303044,1161897
1976/4/1,344588,1751003,13915,288809,24320,281226,306353,1180968
1977/4/1,361778,1903380,13935,262719,24320,282026,323523,1358635
1978/4/1,363708,2101593,13733,410326,25056,314146,324919,1377121
1979/4/1,365974,2130236,13733,410326,25202,316482,327039,1403428
1980/4/1,…,…,…,…,…,…,…,…
1981/3/31,371322,2212900,13733,410326,25707,339665,331882,1462909
1982/3/31,358631,2448013,13733,410326,25719,339953,319179,1697734
1983/3/31,358976,2461092,13733,410326,25329,342049,319914,1708717
1984/4/1,364180,2508847,13733,410326,26108,366794,324339,1731727
1985/4/1,365813,2546427,13733,410326,26108,368135,325972,1767966
1986/4/1,388364,2681939,13733,410326,26140,371290,348491,1900323
1987/4/1,390270,2698495,13733,410326,26140,372085,350397,1916084
1988/4/1,391527,2705794,13733,410326,26665,373120,351129,1922348
1989/4/1,394494,2761530,13733,410326,28157,412123,352604,1939081
1990/4/1,397121,2805168,13899,410326,28157,412917,355065,1981925
1991/4/1,398760,2828257,13899,410326,27781,413192,357080,2004739
1992/4/1,399248,2838255,13899,410326,27781,413640,357568,2014289
1993/4/1,400866,2859398,13899,410326,27782,414323,359185,2034749
1994/4/1,401652,2869856,13899,410326,27713,414323,360040,2045207
1995/4/1,402198,2883567,13899,410326,27712,414305,360587,2058936
1996/4/1,405135,2946576,13899,410326,29881,458832,361355,2077418
1997/4/1,406044,2959589,13899,410326,29881,458832,362264,2090431
1998/4/1,407878,3013387,13899,410326,30747,497467,363232,2105594
1999/4/1,431660,3191979,13898,410326,32600,568264,385162,2213389
2000/4/1,444122,3348220,13898,410326,36051,667314,394173,2270580
2001/4/1,446400,3364971,13898,410326,36051,667314,396451,2287331
2002/4/1,449495,3415168,13898,410326,36638,694638,398959,2310204
2003/4/1,453227,3462939,13898,410326,36638,694638,402691,2357975
2004/4/1,456447,3513504,13898,410326,36673,697732,405876,2405446
2005/4/1,460212,3550142,13898,410326,36791,702019,409523,2437797
2006/4/1,461989,3573068,13898,410326,36763,708328,411328,2454414
2007/4/1,465455,3633573,13898,410326,37660,741961,413897,2481286
2008/4/1,467072,3674710,13898,410326,37862,767209,415312,2497175
2009/4/1,468475,3671465,13898,410326,37917,750940,416660,2510199
2010/4/1,468341,3663455,13898,410326,36709,717125,417734,2536004
2011/4/1,471175,3681789,13898,410326,36713,717035,420564,2554428
2012/4/1,473412,3703718,13888,410326,36715,717865,422809,2575527
2013/4/1,475162,3725359,13888,410326,36747,721591,424527,2593442
