,,,,,,,,,,（単位：トン）
,,総計,,,輸出,,,輸入,,
,,計,前年比,構成比,計,前年比,構成比,計,前年比,構成比
総計,2018年,"49,825,795",99.4%,100.0%,"13,288,658",98.4%,100.0%,"36,537,137",99.8%,100.0%
,2017年,"50,116,156",,,"13,508,587",,,"36,607,569",,
アジア,2018年,"35,980,727",100.2%,72.2%,"8,742,466",97.8%,65.8%,"27,238,261",101.0%,74.5%
,2017年,"35,894,885",,,"8,936,136",,,"26,958,749",,
ヨーロッパ,2018年,"3,604,732",99.7%,7.2%,"1,280,989",106.2%,9.6%,"2,323,743",96.4%,6.4%
,2017年,"3,617,010",,,"1,206,073",,,"2,410,937",,
北アメリカ,2018年,"9,044,702",99.3%,18.2%,"3,010,400",98.7%,22.7%,"6,034,302",99.6%,16.5%
,2017年,"9,110,821",,,"3,048,810",,,"6,062,011",,
南アメリカ,2018年,"589,475",77.3%,1.2%,"81,738",92.9%,0.6%,"507,737",75.2%,1.4%
,2017年,"763,286",,,"87,970",,,"675,316",,
アフリカ,2018年,"122,924",69.6%,0.2%,"100,851",70.5%,0.8%,"22,073",65.5%,0.1%
,2017年,"176,677",,,"142,957",,,"33,720",,
オセアニア,2018年,"483,235",87.3%,1.0%,"72,214",83.3%,0.5%,"411,021",88.0%,1.1%
,2017年,"553,477",,,"86,641",,,"466,836",,
その他,2018年,-,-,-,-,-,-,-,-,-
,2017年,-,,,-,,,-,,
,,,-,,,,-,-,-,-,-,-,-,9,羊毛,,,,,,,
10,その他畜産品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,その他畜産品,,,,,,,
11,水産品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,水産品,,,,,,,
林産品,,-,-,-,-,-,-,"34,305",706,"33,599","34,305",706,"33,599",-,-,-,-,-,-,林産品,,,,,,,,
12,原木,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,原木,,,,,,,
13,製材,-,-,-,-,-,-,"34,305",706,"33,599","34,305",706,"33,599",-,-,-,-,-,-,13,製材,,,,,,,
14,樹脂類,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,樹脂類,,,,,,,
15,木材チップ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,木材チップ,,,,,,,
16,その他林産品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,その他林産品,,,,,,,
17,薪炭,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,薪炭,,,,,,,
鉱産品,,-,-,-,-,-,-,-,-,-,-,-,-,"180,694",-,"180,694","180,694",-,"180,694",鉱産品,,,,,,,,
18,石炭,-,-,-,-,-,-,-,-,-,-,-,-,"107,659",-,"107,659","107,659",-,"107,659",18,石炭,,,,,,,
19,鉄鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,鉄鉱石,,,,,,,
20,金属鉱,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,金属鉱,,,,,,,
21,砂利・砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21,砂利・砂,,,,,,,
22,石材,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,石材,,,,,,,
23,原油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,原油,,,,,,,
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石,,,,,,,
25,石灰石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,石灰石,,,,,,,
26,原塩,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,原塩,,,,,,,
27,非金属鉱物,-,-,-,-,-,-,-,-,-,-,-,-,"73,035",-,"73,035","73,035",-,"73,035",27,非金属鉱物,,,,,,,
金属機械工業品,,-,-,-,-,-,-,-,-,-,-,-,-,"11,854",-,"11,854","11,854",-,"11,854",金属機械工業品,,,,,,,,
28,鉄鋼,-,-,-,-,-,-,-,-,-,-,-,-,"6,829",-,"6,829","6,829",-,"6,829",28,鉄鋼,,,,,,,
29,鋼材,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,鋼材,,,,,,,
30,非鉄金属,-,-,-,-,-,-,-,-,-,-,-,-,"3,025",-,"3,025","3,025",-,"3,025",30,非鉄金属,,,,,,,
31,金属製品,-,-,-,-,-,-,-,-,-,-,-,-,"2,000",-,"2,000","2,000",-,"2,000",31,金属製品,,,,,,,
32,鉄道車両,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,鉄道車両,,,,,,,
33,完成自動車,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,完成自動車,,,,,,,
34,その他輸送用車両,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,その他輸送用車両,,,,,,,
35,二輪自動車,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,二輪自動車,,,,,,,
36,自動車部品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36,自動車部品,,,,,,,
37,その他輸送機械,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,その他輸送機械,,,,,,,
38,産業機械,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,産業機械,,,,,,,
39,電気機械,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,電気機械,,,,,,,
40,測量・光学・医療用機械,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,測量・光学・医療用機械,,,,,,,
41,事務用機器,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,事務用機器,,,,,,,
42,その他機械,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,その他機械,,,,,,,
化学工業品,,-,-,-,-,-,-,-,-,-,-,-,-,"13,064",-,"13,064","13,064",-,"13,064",化学工業品,,,,,,,,
43,陶磁器,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43,陶磁器,,,,,,,
44,セメント,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,セメント,,,,,,,
45,ガラス類,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,ガラス類,,,,,,,
46,窯業品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,窯業品,,,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,,,
48,揮発油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,揮発油,,,,,,,
49,その他の石油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,その他の石油,,,,,,,
50,LNG/液化天然ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LNG/液化天然ガス,,,,,,,
51,LPG/液化石油ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,LPG/液化石油ガス,,,,,,,
52,その他石油製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,その他石油製品,,,,,,,
53,コークス,-,-,-,-,-,-,-,-,-,-,-,-,"13,064",-,"13,064","13,064",-,"13,064",53,コークス,,,,,,,
54,石炭製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,石炭製品,,,,,,,
55,化学薬品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,化学薬品,,,,,,,
56,化学肥料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,化学肥料,,,,,,,
57,その他化学工業品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57,その他化学工業品,,,,,,,
軽工業品,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,軽工業品,,,,,,,,
58,紙・パルプ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,紙・パルプ,,,,,,,
59,糸及び紡績半製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,糸及び紡績半製品,,,,,,,
60,その他繊維工業品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,その他繊維工業品,,,,,,,
61,砂糖,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,砂糖,,,,,,,
62,製造食品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,製造食品,,,,,,,
63,飲料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,飲料,,,,,,,
64,水,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64,水,,,,,,,
65,たばこ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65,たばこ,,,,,,,
66,その他食料工業品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,66,その他食料工業品,,,,,,,
雑工業品,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,雑工業品,,,,,,,,
67,がん具,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,67,がん具,,,,,,,
68,衣服・身廻品・はきもの,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,68,衣服・身廻品・はきもの,,,,,,,
69,文房具・運動娯楽用品・楽器,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,69,文房具・運動娯楽用品・楽器,,,,,,,
70,家具装備品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,70,家具装備品,,,,,,,
71,その他日用品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,71,その他日用品,,,,,,,
72,ゴム製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72,ゴム製品,,,,,,,
73,木製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,木製品,,,,,,,
74,その他製造工業品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,その他製造工業品,,,,,,,
特殊品,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,特殊品,,,,,,,,
75,金属くず,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75,金属くず,,,,,,,
76,再利用資材,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,76,再利用資材,,,,,,,
77,動植物性製造飼肥料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77,動植物性製造飼肥料,,,,,,,
78,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃棄物,,,,,,,
79,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79,廃土砂,,,,,,,
80,輸送用容器,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,80,輸送用容器,,,,,,,
