< 輸  入 >,4-(2)外貿コンテナ貨物航路別・主要品種別表,,,,,,(単位：トン）
航 路 名,計,,第１位,第２位,第３位,第４位,第５位
,,構成比,,,,,
合計,,,衣服・身廻品・はきもの,電気機械,製造食品,その他化学工業品,家具装備品
,"2,800,783",100.0%,"313,127","267,610","209,163","192,199","161,447"
,94.1%,,92.4%,97.2%,96.8%,94.2%,95.7%
世界一周,,,-,-,-,-,-
,-,-,-,-,-,-,-
,-,,-,-,-,-,-
北米西岸(メキシコ含む),,,その他畜産品,動植物性製造飼肥料,製造食品,製材,野菜・果物
,"335,562",12.0%,"63,323","56,648","34,720","32,360","16,141"
,90.0%,,98.6%,88.1%,93.1%,84.2%,85.6%
北米東岸(カリビア海含む),,,紙・パ　ル　プ,その他化学工業品,衣服・身廻品・はきもの,その他畜産品,製造食品
,"81,217",2.9%,"13,054","9,753","4,584","4,346","4,229"
,75.0%,,79.2%,132.9%,176.7%,20.8%,104.2%
北欧・地中海,,,その他畜産品,飲料,製造食品,その他化学工業品,産業機械
,"217,766",7.8%,"25,373","20,883","19,474","19,419","10,898"
,130.7%,,702.1%,100.9%,106.4%,104.4%,98.9%
南米西岸,,,野菜・果物,飲料,水産品,その他畜産品,製造食品
,"21,504",0.8%,"5,785","4,585","3,594","2,152",802
,51.4%,,79.8%,80.4%,97.9%,83.3%,16.4%
南米東岸,,,-,-,-,-,-
,-,-,-,-,-,-,-
,-,,-,-,-,-,-
南米東岸･南ア経由,,,-,-,-,-,-
,-,-,-,-,-,-,-
,-,,-,-,-,-,-
アフリカ,,,-,-,-,-,-
,-,-,-,-,-,-,-
,-,,-,-,-,-,-
オセアニア,,,野菜・果物,製造食品,木製品,製材,その他畜産品
,"25,019",0.9%,"8,734","4,464","3,361","2,133","2,049"
,33.5%,,96.7%,42.1%,57.4%,14.9%,21.0%
印パ･ペルシャ･ベンガル,,,-,-,-,-,-
,-,-,-,-,-,-,-
,-,,-,-,-,-,-
東南アジア,,,電気機械,衣服・身廻品・はきもの,その他化学工業品,家具装備品,製造食品
,"1,169,918",41.8%,"143,843","142,744","106,279","78,969","75,943"
,100.8%,,102.5%,101.3%,101.2%,93.6%,109.4%
台湾,,,-,-,-,-,-
,-,-,-,-,-,-,-
,-,,-,-,-,-,-
韓国,,,その他化学工業品,製造食品,電気機械,木製品,製材
,"112,821",4.0%,"16,186","15,116","6,974","6,776","6,246"
,105.4%,,97.7%,115.4%,127.8%,206.5%,172.0%
中国(香港含む),,,衣服・身廻品・はきもの,電気機械,家具装備品,製造食品,金属製品
,"836,976",29.9%,"145,204","108,453","66,152","54,415","45,801"
,88.9%,,78.9%,89.9%,95.8%,93.3%,106.5%
ナホトカ,,,-,-,-,-,-
,-,-,-,-,-,-,-
,-,,-,-,-,-,-
各下段： 対前年比％,,,,,,,
合計,,,衣服・�莉也復逕｣蜩�,,,,,
11,豌ｴ逕｣蜩�,"1,163,374","235,803","927,571","1,235,346","290,191","945,155","1,141,862","239,333","902,529","1,144,962","222,345","922,617","1,147,608","178,923","968,685",11,豌ｴ逕｣蜩�,,,,,
譫礼肇蜩�,,"1,142,773","24,010","1,118,763","1,214,787","26,154","1,188,633","1,172,672","39,947","1,132,725","1,108,623","19,088","1,089,535","1,095,415","26,586","1,068,829",譫礼肇蜩�,,,,,,
12,蜴滓惠,"6,457","2,870","3,587","4,702","2,342","2,360","4,436","3,255","1,181","4,697","3,020","1,677","5,153","3,051","2,102",12,蜴滓惠,,,,,
13,陬ｽ譚�,"993,093","20,429","972,664","1,059,705","22,089","1,037,616","1,020,852","30,008","990,844","974,035","13,295","960,740","946,742","19,387","927,355",13,陬ｽ譚�,,,,,
14,讓ｹ閼る｡�,"78,935",347,"78,588","85,662","1,331","84,331","85,379","6,098","79,281","72,526","2,351","70,175","82,658","3,798","78,860",14,讓ｹ閼る｡�,,,,,
15,譛ｨ譚舌メ繝��,"13,315",123,"13,192","4,156",229,"3,927","2,233",196,"2,037","1,611",191,"1,420","2,716",124,"2,592",15,譛ｨ譚舌メ繝��,,,,,
16,縺昴�莉匁棊逕｣蜩�,864,80,784,"4,679",6,"4,673","6,009",90,"5,919","5,541",15,"5,526","6,225",18,"6,207",16,縺昴�莉匁棊逕｣蜩�,,,,,
17,阮ｪ轤ｭ,"50,109",161,"49,948","55,883",157,"55,726","53,763",300,"53,463","50,213",216,"49,997","51,921",208,"51,713",17,阮ｪ轤ｭ,,,,,
驩ｱ逕｣蜩�,,"466,767","18,548","448,219","474,518","18,168","456,350","439,215","13,761","425,454","453,369","12,465","440,904","483,945","13,681","470,264",驩ｱ逕｣蜩�,,,,,,
18,遏ｳ轤ｭ,"116,720",1,"116,719","132,313",79,"132,234","84,025",-,"84,025","158,648",42,"158,606","148,990",52,"148,938",18,遏ｳ轤ｭ,,,,,
19,驩�桶遏ｳ,259,31,228,294,21,273,"1,440",-,"1,440","1,653",3,"1,650","1,200",-,"1,200",19,驩�桶遏ｳ,,,,,
20,驥大ｱ樣桶,"9,764",6,"9,758","5,715",70,"5,645","9,559",1,"9,558","11,344",-,"11,344","4,087",36,"4,051",20,驥大ｱ樣桶,,,,,
21,遐ょ茜繝ｻ遐�,"26,071",923,"25,148","20,870",793,"20,077","16,773",161,"16,612","5,968",736,"5,232","7,083","1,635","5,448",21,遐ょ茜繝ｻ遐�,,,,,
22,遏ｳ譚�,"98,174","3,213","94,961","105,004","1,359","103,645","114,080",979,"113,101","117,477",480,"116,997","116,716","1,098","115,618",22,遏ｳ譚�,,,,,
23,蜴滓ｲｹ,"1,920",-,"1,920","2,250",-,"2,250","2,146",46,"2,100","2,321",42,"2,279","2,388",29,"2,359",23,蜴滓ｲｹ,,,,,
24,繧翫ｓ驩ｱ遏ｳ,-,-,-,57,-,57,-,-,-,285,-,285,585,-,585,24,繧翫ｓ驩ｱ遏ｳ,,,,,
25,遏ｳ轣ｰ遏ｳ,"2,879",-,"2,879",854,-,854,"1,296",-,"1,296",300,-,300,75,-,75,25,遏ｳ轣ｰ遏ｳ,,,,,
26,蜴溷｡ｩ,"10,479",33,"10,446","6,639",55,"6,584","5,703",220,"5,483","7,426",300,"7,126","3,141",325,"2,816",26,蜴溷｡ｩ,,,,,
27,髱樣≡螻樣桶迚ｩ,"200,501","14,341","186,160","200,522","15,791","184,731","204,193","12,354","191,839","147,947","10,862","137,085","199,680","10,506","189,174",27,髱樣≡螻樣桶迚ｩ,,,,,
驥大ｱ樊ｩ滓｢ｰ蟾･讌ｭ蜩�,,"14,077,695","5,514,161","8,563,534","13,231,584","5,226,860","8,004,724","12,637,454","4,933,502","7,703,952","12,597,632","4,810,547","7,787,085","13,530,655","5,040,215","8,490,440",驥大ｱ樊ｩ滓｢ｰ蟾･讌ｭ蜩�,,,,,,
28,驩�蕎,"95,535","49,453","46,082","81,593","30,513","51,080","53,787","15,324","38,463","68,588","25,061","43,527","79,634","33,532","46,102",28,驩�蕎,,,,,
29,驪ｼ譚�,"410,704","285,706","124,998","400,509","277,238","123,271","377,722","261,362","116,360","375,129","262,410","112,719","439,667","288,361","151,306",29,驪ｼ譚�,,,,,
30,髱樣延驥大ｱ�,"249,418","93,886","155,532","273,223","114,454","158,769","266,128","121,615","144,513","257,539","113,671","143,868","244,709","98,292","146,417",30,髱樣延驥大ｱ�,,,,,
31,驥大ｱ櫁｣ｽ蜩�,"1,793,400","342,822","1,450,578","1,593,038","289,632","1,303,406","1,490,021","255,166","1,234,855","1,576,556","294,654","1,281,902","1,553,452","320,021","1,233,431",31,驥大ｱ櫁｣ｽ蜩�,,,,,
32,驩�％霆贋ｸ｡,"4,309","1,355","2,954","3,769","1,593","2,176","3,716","2,299","1,417","2,032",545,"1,487","1,430",366,"1,064",32,驩�％霆贋ｸ｡,,,,,
33,螳梧�閾ｪ蜍戊ｻ�,"132,414","104,643","27,771","108,387","83,242","25,145","109,933","90,222","19,711","94,456","74,758","19,698","153,074","131,847","21,227",33,螳梧�閾ｪ蜍戊ｻ�,,,,,
34,縺昴�莉冶ｼｸ騾∫畑霆贋ｸ｡,"107,968","2,790","105,178","85,744","3,123","82,621","74,386","2,228","72,158","59,223","1,707","57,516","81,006","1,694","79,312",34,縺昴�莉冶ｼｸ騾∫畑霆贋ｸ｡,,,,,
35,莠瑚ｼｪ閾ｪ蜍戊ｻ�,"62,573","7,335","55,238","54,533","8,826","45,707","43,467","5,094","38,373","61,830","7,062","54,768","88,871","10,188","78,683",35,莠瑚ｼｪ閾ｪ蜍戊ｻ�,,,,,
36,閾ｪ蜍戊ｻ企Κ蜩�,"2,559,104","1,610,295","948,809","2,235,673","1,479,481","756,192","2,245,903","1,517,068","728,835","1,898,052","1,282,871","615,181","1,961,975","1,339,012","622,963",36,閾ｪ蜍戊ｻ企Κ蜩�,,,,,
37,縺昴�莉冶ｼｸ騾∵ｩ滓｢ｰ,"393,623","43,923","349,700","390,440","45,420","345,020","365,354","49,521","315,833","379,257","51,551","327,706","416,874","62,135","354,739",37,縺昴�莉冶ｼｸ騾∵ｩ滓｢ｰ,,,,,
38,逕｣讌ｭ讖滓｢ｰ,"3,509,439","1,953,004","1,556,435","3,380,081","1,930,732","1,449,349","3,056,607","1,704,893","1,351,714","3,202,819","1,801,586","1,401,233","3,383,410","1,825,726","1,557,684",38,逕｣讌ｭ讖滓｢ｰ,,,,,
39,髮ｻ豌玲ｩ滓｢ｰ,"3,955,949","743,798","3,212,151","3,878,531","728,048","3,150,483","3,824,401","677,500","3,146,901","3,895,829","657,743","3,238,086","4,395,643","692,369","3,703,274",39,髮ｻ豌玲ｩ滓｢ｰ,,,,,
40,貂ｬ驥上�蜈牙ｭｦ繝ｻ蛹ｻ逋ら畑讖滓｢ｰ,"583,518","229,158","354,360","499,899","181,632","318,267","471,329","170,018","301,311","479,583","191,642","287,941","465,629","190,431","275,198",40,貂ｬ驥上�蜈牙ｭｦ繝ｻ蛹ｻ逋ら畑讖滓｢ｰ,,,,,
41,莠句漁逕ｨ讖溷勣,"181,958","34,661","147,297","198,424","38,233","160,191","195,015","35,026","159,989","194,398","31,099","163,299","217,809","34,068","183,741",41,莠句漁逕ｨ讖溷勣,,,,,
42,縺昴�莉匁ｩ滓｢ｰ,"37,783","11,332","26,451","47,740","14,693","33,047","59,685","26,166","33,519","52,341","14,187","38,154","47,472","12,173","35,299",42,縺昴�莉匁ｩ滓｢ｰ,,,,,
蛹門ｭｦ蟾･讌ｭ蜩�,,"6,084,718","2,414,432","3,670,286","5,866,225","2,377,349","3,488,876","5,470,335","2,274,041","3,196,294","5,314,605","2,153,946","3,160,659","5,342,042","2,017,628","3,324,414",蛹門ｭｦ蟾･讌ｭ蜩�,,,,,,
43,髯ｶ逎∝勣,"148,993","11,304","137,689","155,896","10,180","145,716","149,149","9,758","139,391","146,174","8,161","138,013","152,158","8,045","144,113",43,髯ｶ逎∝勣,,,,,
44,繧ｻ繝｡繝ｳ繝�,"16,676","3,356","13,320","21,322","8,629","12,693","17,357","9,507","7,850","16,421","7,791","8,630","14,273","8,108","6,165",44,繧ｻ繝｡繝ｳ繝�,,,,,
45,繧ｬ繝ｩ繧ｹ鬘�,"291,358","89,267","202,091","203,514","69,108","134,406","169,946","73,716","96,230","177,088","61,862","115,226","183,829","62,254","121,575",45,繧ｬ繝ｩ繧ｹ鬘�,,,,,
46,遯ｯ讌ｭ蜩�,"371,416","146,997","224,419","357,015","109,932","247,083","332,195","101,213","230,982","328,871","71,546","257,325","337,816","76,631","261,185",46,遯ｯ讌ｭ蜩�,,,,,
47,驥肴ｲｹ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,驥肴ｲｹ,,,,,
48,謠ｮ逋ｺ豐ｹ,243,-,243,-,-,-,-,-,-,-,-,-,-,-,-,48,謠ｮ逋ｺ豐ｹ,,,,,
49,縺昴�莉悶�遏ｳ豐ｹ,"42,507","22,130","20,377","36,674","20,855","15,819","32,505","22,964","9,541","26,339","17,170","9,169","27,624","18,457","9,167",49,縺昴�莉悶�遏ｳ豐ｹ,,,,,
50,LNG/豸ｲ蛹門､ｩ辟ｶ繧ｬ繧ｹ,194,-,194,318,-,318,-,-,-,-,-,-,-,-,-,50,LNG/豸ｲ蛹門､ｩ辟ｶ繧ｬ繧ｹ,,,,,
51,LPG/豸ｲ蛹也浹豐ｹ繧ｬ繧ｹ,930,-,930,-,-,-,-,-,-,-,-,-,-,-,-,51,LPG/豸ｲ蛹也浹豐ｹ繧ｬ繧ｹ,,,,,
52,縺昴�莉也浹豐ｹ陬ｽ蜩�,"36,557","16,979","19,578","24,615","9,308","15,307","25,841","9,381","16,460","25,914","5,931","19,983","24,992","6,770","18,222",52,縺昴�莉也浹豐ｹ陬ｽ蜩�,,,,,
53,繧ｳ繝ｼ繧ｯ繧ｹ,"45,301",-,"45,301","24,279",-,"24,279","10,168",170,"9,998","19,282",338,"18,944","5,680",594,"5,086",53,繧ｳ繝ｼ繧ｯ繧ｹ,,,,,
54,遏ｳ轤ｭ陬ｽ蜩�,"5,429","4,810",619,"8,244","7,824",420,"11,372","10,641",731,"7,332","6,324","1,008","8,001","6,838","1,163",54,遏ｳ轤ｭ陬ｽ蜩�,,,,,
55,蛹門ｭｦ阮ｬ蜩�,"932,885","294,194","638,691","952,093","315,884","636,209","891,284","298,622","592,662","854,086","306,468","547,618","890,399","311,381","579,018",55,蛹門ｭｦ阮ｬ蜩�,,,,,
56,蛹門ｭｦ閧･譁�,"54,842","2,249","52,593","53,508","4,102","49,406","53,140","7,611","45,529","47,116","2,203","44,913","50,358","1,998","48,360",56,蛹門ｭｦ閧･譁�,,,,,
57,縺昴�莉門喧蟄ｦ蟾･讌ｭ蜩�,"4,137,387","1,823,146","2,314,241","4,028,747","1,821,527","2,207,220","3,777,378","1,730,458","2,046,920","3,665,982","1,666,152","1,999,830","3,646,912","1,516,552","2,130,360",57,縺昴�莉門喧蟄ｦ蟾･讌ｭ蜩�,,,,,
霆ｽ蟾･讌ｭ蜩�,,"5,474,818","646,465","4,828,353","5,776,494","694,963","5,081,531","5,471,015","645,826","4,825,189","5,475,804","570,425","4,905,379","5,738,445","579,597","5,158,848",霆ｽ蟾･讌ｭ蜩�,,,,,,
58,邏吶�繝代Ν繝�,"982,329","263,357","718,972","1,210,245","333,009","877,236","1,201,851","294,417","907,434","1,176,490","246,169","930,321","1,258,732","256,843","1,001,889",58,邏吶�繝代Ν繝�,,,,,
59,邉ｸ蜿翫�邏｡邵ｾ蜊願｣ｽ蜩�,"56,960","3,492","53,468","72,221","7,420","64,801","91,054","10,947","80,107","72,489","9,138","63,351","111,627","19,332","92,295",59,邉ｸ蜿翫�邏｡邵ｾ蜊願｣ｽ蜩�,,,,,
60,縺昴�莉也ｹ顔ｶｭ蟾･讌ｭ蜩�,"379,041","59,435","319,606","407,028","61,393","345,635","382,385","56,022","326,363","338,752","53,572","285,180","327,246","52,463","274,783",60,縺昴�莉也ｹ顔ｶｭ蟾･讌ｭ蜩�,,,,,
61,遐らｳ�,"53,613",370,"53,243","57,248",511,"56,737","44,395",535,"43,860","52,104",629,"51,475","41,624",267,"41,357",61,遐らｳ�,,,,,
62,陬ｽ騾�鬟溷刀,"2,820,254","262,856","2,557,398","2,739,830","242,776","2,497,054","2,492,446","236,952","2,255,494","2,513,016","212,826","2,300,190","2,587,998","206,296","2,381,702",62,陬ｽ騾�鬟溷刀,,,,,
63,鬟ｲ譁�,"754,896","50,720","704,176","835,528","44,667","790,861","787,365","42,877","744,488","860,482","44,511","815,971","884,630","36,361","848,269",63,鬟ｲ譁�,,,,,
64,豌ｴ,"178,136","5,320","172,816","195,419","4,205","191,214","214,543","3,316","211,227","199,880","2,548","197,332","228,118","2,351","225,767",64,豌ｴ,,,,,
65,縺溘�縺�,"77,778",218,"77,560","81,049",198,"80,851","83,040",130,"82,910","93,235",614,"92,621","104,390","5,124","99,266",65,縺溘�縺�,,,,,
66,縺昴�莉夜｣滓侭蟾･讌ｭ蜩�,"171,811",697,"171,114","177,926",784,"177,142","173,936",630,"173,306","169,356",418,"168,938","194,080",560,"193,520",66,縺昴�莉夜｣滓侭蟾･讌ｭ蜩�,,,,,
髮大ｷ･讌ｭ蜩�,,"11,630,964","1,174,803","10,456,161","11,530,615","1,188,632","10,341,983","11,028,268","1,197,136","9,831,132","10,459,189","1,174,319","9,284,870","11,114,107","1,170,047","9,944,060",髮大ｷ･讌ｭ蜩�,,,,,,
67,縺後ｓ蜈ｷ,"699,165","22,212","676,953","660,434","17,877","642,557","619,412","18,104","601,308","574,534","17,197","557,337","601,318","15,062","586,256",67,縺後ｓ蜈ｷ,,,,,
68,陦｣譛阪�霄ｫ蟒ｻ蜩√�縺ｯ縺阪ｂ縺ｮ,"4,862,198","158,055","4,704,143","4,794,447","178,084","4,616,363","4,631,384","201,277","4,430,107","4,343,895","183,027","4,160,868","4,451,032","195,055","4,255,977",68,陦｣譛阪�霄ｫ蟒ｻ蜩√�縺ｯ縺阪ｂ縺ｮ,,,,,
69,譁�袷蜈ｷ繝ｻ驕句虚螽ｯ讌ｽ逕ｨ蜩√�讌ｽ蝎ｨ,"818,396","126,835","691,561","814,465","125,446","689,019","802,840","129,395","673,445","804,627","141,322","663,305","850,085","147,282","702,803",69,譁�袷蜈ｷ繝ｻ驕句虚螽ｯ讌ｽ逕ｨ蜩√�讌ｽ蝎ｨ,,,,,
70,螳ｶ蜈ｷ陬�ｙ蜩�,"2,158,505","108,807","2,049,698","2,200,550","97,636","2,102,914","2,167,875","112,322","2,055,553","2,073,020","106,607","1,966,413","2,388,316","117,022","2,271,294",70,螳ｶ蜈ｷ陬�ｙ蜩�,,,,,
